Country Name,Indicator Code,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Thailand,extfin,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.5,0.5,0.5,0.5,0.75,0.75
Thailand,domfin,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1666667,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.3333333,0.3888889,0.3888889,0.5555556,0.5555556,0.5555556,0.6111111,0.6111111,0.6111111,0.6111111,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.7222222,0.7777778,0.7777778,0.7222222,0.7222222,0.7222222,0.7222222,0.7777778
Thailand,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714286,0.14285714286,0.14285714286,0.22619047619,0.22619047619,0.22619047619,0.22619047619,0.22619047619,0.22619047619,0.22619047619,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.38095238095,0.38095238095,0.38095238095,0.45238095238,0.45238095238,0.45238095238,0.52380952381,0.52380952381
Thailand,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,2,2
Thailand,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Thailand,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Thailand,extfin_in,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1.5,1.5
Thailand,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,0.5,0.5,1,1,1,1,1.5,1.5,1.5
Thailand,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1
Thailand,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,1,1,1,1,1
Thailand,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
Tunisia,trade,0.48473952,0.51807285,0.51807285,0.51807285,0.51807285,0.48473952,0.48473952,0.46802304,0.40391333,0.40391333,0.40391333,0.35856971,0.3503496,0.3503496,0.39254336,0.42422549,0.42422549,0.41715557,0.42433163,0.48035557,0.48035557,0.51368891,0.50293333,0.50293333,0.50293333,0.50257776,0.50257776,0.51582224,0.51582224,0.50035557,0.53973333,0.53626667,0.71528891,0.62897776,0.637952,0.63964443,0.64133333,0.67217781,0.68888891,0.6616,0.74053333,0.74053333
Tunisia,extfin,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Tunisia,domfin,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.2222222,0.2222222,0.2222222,0.2777778,0.2777778,0.2777778,0.2777778,0.4444444,0.5555556,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.7777778,0.7777778,0.7777778,0.6111111,0.6111111,0.5555556,0.5555556,0.5555556,0.6111111,0.6111111,0.6666667,0.6666667
Tunisia,labor,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6619295,0.6861415,0.6594238,0.6594238,0.6594238,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487,0.6458487
Tunisia,extfin_out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tunisia,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Tunisia,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Tunisia,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Tunisia,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Tunisia,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Tunisia,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1
Tunisia,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1.5,1.5,1.5,1.5
Tunisia,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1
Turkey,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55175755,0.58718608,0.58628443,0.61961776,0.68628443,0.68628443,0.68628443,0.83466667,0.83466667,0.82284443,0.85955557,0.84008885,0.86115552,0.836,0.83502224,0.83982224,0.84115557,0.84328891,0.83822224,0.84515557,0.84622219,0.84453333,0.87786667,0.87902224,0.87786667,0.87848891,0.87848891,0.87866667,0.87866667
Turkey,extfin,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.375,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.75,0.75
Turkey,domfin,0,0,0,0,0,0,0,0.1666667,0.2222222,0.2222222,0.1666667,0.1666667,0.2222222,0.2777778,0.2777778,0.3333333,0.4444444,0.4444444,0.5,0.5,0.5,0.5555556,0.5555556,0.6111111,0.6111111,0.6111111,0.5555556,0.6111111,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667
Colombia,trade,NA,NA,0.26552853,0.26552853,0.26552853,0.26552853,0.26552853,0.29886187,0.29886187,0.37429931,0.30763264,0.30763264,0.34096597,0.34096597,0.34096597,0.33488939,0.33488939,0.36822272,0.74684443,0.69315552,0.79315552,0.78906667,0.77724443,0.82453333,0.82346667,0.8232,0.82257776,0.81991109,0.81964443,0.81955557,0.82,0.86231109,0.8608,0.86684448,0.83733333,0.87084448,0.87164443,0.83333333,0.87297776,0.88426667,0.88302219,0.88755557
Colombia,extfin,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.625,0.625,0.625,0.875,0.875,0.875,0.875,0.875,0.875,0.5,0.75,0.5,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,0.375,0.5
Colombia,domfin,0.1111111,0.1111111,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.1111111,0.1111111,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.1111111,0.2222222,0.5,0.5,0.5,0.5555556,0.6111111,0.6111111,0.6111111,0.5555556,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.7777778,0.7777778,0.7777778,0.7777778,0.8333333,0.8333333,0.8333333
Colombia,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32142857143,0.40476190476,0.40476190476,0.61904761905,0.70238095238,0.70238095238,0.70238095238,0.70238095238,0.77380952381,0.77380952381,0.77380952381,0.77380952381,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667
Colombia,labor,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.8748776,0.7949291,0.7949291,0.7949291,0.7949291,0.7949291,0.7949291,0.7949291,0.7949291,0.7949291,0.7949291,0.7949291,0.7949291,0.7988208,0.7988208,0.7988208,0.7988208,0.7988208,0.7988208,0.7988208,0.7988208,0.7988208,0.7988208,0.7988208,0.7988208
Colombia,extfin_out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,2,2,2,2,2,2,1,1.5,1,1,1,1,1,1,1,1,1,1,1
Colombia,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0.5,0.5,1,1,1.5,1.5,1.5,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1.5,1.5,1.5,1.5
Colombia,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0.5,0.5,1,1,1.5,1.5,1.5,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1.5,1.5,1.5,1.5
Colombia,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0.5,0.5,1,1,1.5,1.5,1.5,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Colombia,extfin_in,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1.5,1,1,1,0.5,1,1,1,1,1,0.5,1
Colombia,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,2,1,1.5,1.5,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1,1.5,1.5,1.5,1.5
Colombia,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1.5,1.5,1.5,1.5,1,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,0.5,1,1,1,2,2,1,1.5
Costa Rica,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60967835,0.65528907,0.65274677,0.65274677,0.65274677,0.65274677,0.65274677,0.68608011,0.68608011,0.71941344,0.84711109,0.8296,0.86151109,0.87635557,0.88222219,0.88871109,0.87964448,0.90417776,0.91173333,0.91031109,0.90462224,0.91208891,0.91297781,0.88088885,0.89297776,0.89057781,0.92382219,0.89155557,0.89191115,0.96195557
Costa Rica,domfin,0,0,0,0,0,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.1666667,0.1666667,0.1666667,0.1111111,0.1111111,0.2222222,0.2777778,0.2777778,0.2777778,0.3333333,0.4444444,0.4444444,0.4444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Costa Rica,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762
Costa Rica,extfin_out,1.5,0.5,0.5,0.5,0.5,0.5,0.5,2,1.5,0.5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Costa Rica,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0.5,0.5,1,1,1,1,1,1,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2
Costa Rica,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0.5,0.5,1,1,1,1,1,1,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2
Costa Rica,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0.5,0.5,1,1,1,1,1,1,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2
Costa Rica,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0.5,0.5,1,1,1,1,1,1,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Costa Rica,extfin_in,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Costa Rica,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2
Costa Rica,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2
Côte d'Ivoire,trade,NA,NA,NA,NA,NA,0.56594965,0.56594965,0.53261632,0.53261632,0.53261632,0.53261632,0.53261632,0.53261632,0.53261632,0.53261632,0.53261632,0.53261632,0.53261632,0.53261632,0.53261632,0.48595557,0.48595557,0.48595557,0.52728891,0.52728891,0.52728891,0.52728891,0.49395557,0.55940773,0.56032752,0.55990309,0.55969808,0.56015712,0.56012539,0.55953381,0.56147584,0.56109893,0.56142341,0.56025936,0.56143968,0.56151365,0.5619472
Côte d'Ivoire,extfin,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Turkey,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666667,0.16666666667,0.16666666667,0.16666666667,0.16666666667,0.16666666667,0.16666666667,0.2380952381,0.39285714286,0.39285714286,0.39285714286,0.53571428571,0.67857142857,0.7619047619,0.7619047619,0.7619047619,0.7619047619,0.7619047619,0.7619047619,0.7619047619,0.7619047619,0.7619047619
Turkey,labor,0.8541896,0.8541896,0.8541896,0.8531874,0.8531874,0.8531874,0.8531874,0.8531874,0.8531874,0.8531874,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.8271327,0.7653575,0.7653575,0.7653575,0.7653575,0.7653575,0.7653575,0.7653575,0.7653575,0.7653575,0.7653575,0.7653575,0.7653575
Turkey,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
Turkey,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1,1
Turkey,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1,1
Turkey,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2
Turkey,extfin_in,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Turkey,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1.5,1.5,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Turkey,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0,0,0,0.5,1,1.5,1.5,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1
Turkey,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,2,2,2,2,1,1,1,1,1,1
Sweden,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,1.5,1,1,1,1,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2
Sweden,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Israel,trade,NA,NA,0.61829915,0.65163248,0.75163248,0.75163248,0.75163248,0.75163248,0.75163248,0.74010235,0.74010235,0.67343568,0.70676901,0.70676901,0.74010235,0.74010235,0.74010235,0.74010235,0.74010235,0.74010235,0.70017776,0.73351109,0.73351109,0.73351109,0.73351109,0.86684443,0.88871109,0.91955557,0.91653333,0.91777781,0.91831109,0.94542224,0.94613333,0.92631109,0.94755552,0.97964448,0.95137776,0.95137776,0.96026667,0.98515557,0.98737776,0.9872
Israel,extfin,0.5,0.5,0.5,0.5,0.625,0.5,0.5,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1
Israel,domfin,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.3333333,0.3333333,0.2222222,0.2222222,0.2222222,0.2222222,0.3888889,0.3888889,0.4444444,0.5,0.6111111,0.6111111,0.6111111,0.6666667,0.7222222,0.7777778,0.7777778,0.7777778,0.7777778,0.8333333,0.8333333,0.8333333,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.9444444,0.9444444,0.9444444
Israel,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571429,0.071428571429,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.22619047619,0.22619047619,0.22619047619,0.22619047619,0.22619047619,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.29761904762,0.36904761905
Israel,labor,0.8467001,0.8467001,0.8467001,0.8467001,0.8467001,0.8467001,0.8467001,0.8467001,0.8467001,0.8467001,0.8467001,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8153889,0.8012334,0.8012334,0.8012334,0.8012334,0.8012334,0.8012334,0.8012334,0.8012334,0.8012334,0.8012334,0.8012334,0.8012334,0.8012334
Israel,extfin_out,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2
Israel,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1,1,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Israel,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,1,1,1,1,1,1,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Israel,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,1,1,1,1,1,1,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Israel,extfin_in,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Israel,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Israel,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Israel,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Israel,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,1.5,1.5,2
Italy,trade,0.71503093,0.71624885,0.71546352,0.64743339,0.71410005,0.76600608,0.76600608,0.76564523,0.77034779,0.77012597,0.77460368,0.77516747,0.78212469,0.78176432,0.78176432,0.80542219,0.80231109,0.9456,0.95715552,0.96417776,0.96728885,0.96133333,0.94915557,0.96533333,0.97057776,0.96728885,0.96471115,0.9736,0.96462219,0.97866667,0.97831115,0.97813333,0.98,0.97875557,0.97911109,0.98,0.98088885,0.98275557,0.9864,0.98675557,0.98622224,0.98622224
Italy,extfin,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Italy,domfin,0.1111111,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.3333333,0.3888889,0.3888889,0.3888889,0.3333333,0.3888889,0.3888889,0.5,0.5,0.5,0.5555556,0.7222222,0.7222222,0.7777778,0.8333333,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,1,0.9444444
Italy,labor,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7557216,0.7166157,0.7166157,0.6121462,0.6121462,0.6121462,0.6121462,0.6121462,0.6121462,0.6121462,0.6121462,0.6121462,0.6121462,0.6121462,0.6263371,0.6263371,0.6263371,0.6263371,0.6263371,0.6263371,0.6263371,0.6263371,0.6263371,0.6263371,0.607849,0.607849
